,country,year,average_pr,average_tas
863,LBR,2004,216.47378333333336,25.804050000000004
864,LBR,2005,177.65206666666668,26.05173333333333
865,LBR,2006,225.12776666666664,25.819975
866,LBR,2007,196.17006666666666,25.786558333333332
867,LBR,2008,206.48191666666665,25.285233333333327
868,LBR,2009,200.57955833333335,25.55774166666666
869,LBR,2010,232.976625,26.053733333333337
870,LBR,2011,207.80930833333332,25.57700833333333
871,LBR,2012,182.42065833333336,25.4132
872,LBR,2013,201.31344166666665,25.644566666666663
873,LBR,2014,221.77038333333334,25.5748
874,LBR,2015,187.51922500000003,25.793775
875,CPV,1991,18.807438333333334,22.793050000000004
876,CPV,1992,21.505156666666664,22.892375
877,CPV,1993,29.25681,22.85525
878,CPV,1994,19.295910833333334,22.832458333333335
879,CPV,1995,41.325465,23.037508333333335
880,CPV,1996,22.728505,22.988
881,CPV,1997,24.029409166666667,23.201975
882,CPV,1998,12.858325833333332,23.36581666666667
883,CPV,1999,32.728518333333334,22.862233333333336
884,CPV,2000,32.25447583333333,23.000575
885,CPV,2001,33.11115,23.300241666666665
886,CPV,2002,32.608475,23.117708333333336
887,CPV,2003,31.9771025,23.12035833333333
888,CPV,2004,31.38412166666667,23.155091666666664
889,CPV,2005,36.66850833333333,23.421350000000004
890,CPV,2006,33.31420833333334,23.151083333333332
891,CPV,2007,32.254675,23.166916666666665
892,CPV,2008,33.420808333333326,23.309658333333335
893,CPV,2009,33.368075000000005,22.966525
894,CPV,2010,33.64009166666667,23.53451666666666
895,CPV,2011,25.4631825,23.20505
896,CPV,2012,27.585315833333336,23.151066666666665
897,CPV,2013,30.186836666666668,23.211708333333334
898,CPV,2014,30.64123166666667,23.0521
899,CPV,2015,32.44783666666667,23.18525
900,CMR,1991,127.40135500000002,24.65839166666667
901,CMR,1992,129.0314425,24.27215
902,CMR,1993,135.54726666666667,24.602475
903,CMR,1994,130.53934166666667,24.517183333333335
904,CMR,1995,121.06209333333334,24.713091666666667
905,CMR,1996,135.79185833333335,24.651700000000005
906,CMR,1997,139.20318916666668,24.711775000000003
907,CMR,1998,128.94696666666667,25.445874999999997
908,CMR,1999,140.4016,24.881608333333332
909,CMR,2000,135.84711333333334,24.686449999999997
910,CMR,2001,140.85599416666668,24.744366666666664
911,CMR,2002,135.0917883333333,24.87178333333333
912,CMR,2003,138.45456666666666,25.03130833333333
913,CMR,2004,128.7326,25.19334166666667
914,CMR,2005,120.5469375,25.231308333333335
915,CMR,2006,135.84990833333333,24.97038333333333
916,CMR,2007,147.03403333333335,25.092899999999997
917,CMR,2008,134.57112500000002,24.777083333333334
918,CMR,2009,118.06774166666666,25.397775
919,CMR,2010,131.66481666666667,25.403591666666667
920,CMR,2011,112.87544166666667,25.133166666666664
921,CMR,2012,132.66009166666666,25.098325
922,CMR,2013,117.51830000000001,24.93013333333333
923,CMR,2014,124.13026666666667,25.190708333333333
924,CMR,2015,111.55125583333331,25.131758333333334
925,NGA,1991,99.95170333333333,26.918441666666663
926,NGA,1992,92.03596083333332,26.513033333333336
927,NGA,1993,90.769005,26.95311666666667
928,NGA,1994,100.371435,26.660675
929,NGA,1995,97.28291916666667,26.989341666666665
930,NGA,1996,103.98465500000002,27.00916666666667
931,NGA,1997,99.69220416666668,26.955183333333334
932,NGA,1998,95.94707083333331,27.633041666666667
933,NGA,1999,102.4212175,27.199666666666662
934,NGA,2000,95.88787416666668,26.81668333333333
935,NGA,2001,89.024895,26.985425000000003
936,NGA,2002,92.82766916666667,27.19683333333333
937,NGA,2003,111.77575083333333,27.357141666666664
938,NGA,2004,94.5597525,27.338441666666665
939,NGA,2005,87.13932333333334,27.45964166666667
940,NGA,2006,94.72667333333334,27.41680833333334
941,NGA,2007,102.3190125,27.492675000000002
942,NGA,2008,105.37809250000002,27.05535833333333
943,NGA,2009,92.99130749999999,27.820458333333335
944,NGA,2010,101.83432333333333,27.832141666666672
945,NGA,2011,76.64560833333333,27.4204
946,NGA,2012,98.23740583333334,27.267133333333334
947,NGA,2013,76.59936333333333,27.383824999999998
948,NGA,2014,90.70409333333333,27.527175
949,NGA,2015,80.38691166666668,27.35593333333333
950,ZWE,1991,42.632758333333335,21.622191666666666
951,ZWE,1992,37.924875,22.353075
952,ZWE,1993,55.167564166666665,21.684966666666668
953,ZWE,1994,38.506006666666664,21.391908333333333
954,ZWE,1995,38.33932166666667,22.307683333333333
955,ZWE,1996,57.89602083333333,21.67115
956,ZWE,1997,65.97858749999999,21.698091666666667
957,ZWE,1998,57.328380833333334,22.278341666666666
958,ZWE,1999,57.33857166666667,21.389825000000002
959,ZWE,2000,74.3191,21.35128333333333
960,ZWE,2001,72.69802666666668,21.536808333333337
961,ZWE,2002,37.036363333333334,21.958183333333334
962,ZWE,2003,51.86785166666667,21.87985833333333
963,ZWE,2004,61.84851499999999,22.062133333333335
964,ZWE,2005,47.5975025,23.10781666666667
965,ZWE,2006,58.22709916666667,21.742708333333336
966,ZWE,2007,56.18625666666666,21.812600000000003
967,ZWE,2008,45.81828249999999,21.79080833333333
968,ZWE,2009,54.44177416666667,22.27945
969,ZWE,2010,56.797644999999996,22.180408333333336
970,ZWE,2011,59.547247500000005,21.6861
