Origin,Timestamp,Value
Djibouti,2008.749999999619,13
Congo,2008.749999999619,209
Burundi,2008.749999999619,58
Mozambique,2008.749999999619,4
Central African Republic,2008.749999999619,45
Cabo Verde,2008.749999999619,1
Syrian Arab Republic,2008.749999999619,0
Afghanistan,2008.749999999619,4066
Iraq,2008.749999999619,7302
Lebanon,2008.749999999619,199
State of Palestine,2008.749999999619,217
Pakistan,2008.749999999619,2195
Iran,2008.749999999619,2048
Lesotho,2008.8333333329485,1
Zimbabwe,2008.8333333329485,942
Zambia,2008.8333333329485,1
Tanzania,2008.8333333329485,0
Uganda,2008.8333333329485,88
Sudan,2008.8333333329485,490
South Sudan,2008.8333333329485,0
Somalia,2008.8333333329485,4626
Kenya,2008.8333333329485,109
Senegal,2008.8333333329485,197
Nigeria,2008.8333333329485,2822
Niger,2008.8333333329485,101
Mozambique,2008.8333333329485,3
Mauritania,2008.8333333329485,261
Mali,2008.8333333329485,338
Malawi,2008.8333333329485,35
Madagascar,2008.8333333329485,7
Liberia,2008.8333333329485,87
Cabo Verde,2008.8333333329485,0
Central African Republic,2008.8333333329485,42
Burundi,2008.8333333329485,45
Congo,2008.8333333329485,243
Djibouti,2008.8333333329485,8
Ehtiopia,2008.8333333329485,0
Rwanda,2008.8333333329485,129
Guinea,2008.8333333329485,654
Gambia,2008.8333333329485,273
State of Palestine,2008.8333333329485,298
Syrian Arab Republic,2008.8333333329485,0
Afghanistan,2008.8333333329485,3805
Iraq,2008.8333333329485,6002
Pakistan,2008.8333333329485,1944
Lebanon,2008.8333333329485,232
Iran,2008.8333333329485,1918
Lebanon,2008.9166666662786,262
Rwanda,2008.9166666662786,126
Nigeria,2008.9166666662786,2674
Niger,2008.9166666662786,60
Mozambique,2008.9166666662786,0
Mauritania,2008.9166666662786,260
Mali,2008.9166666662786,214
Malawi,2008.9166666662786,41
Madagascar,2008.9166666662786,1
Liberia,2008.9166666662786,66
Lesotho,2008.9166666662786,1
Kenya,2008.9166666662786,98
Gambia,2008.9166666662786,349
Iraq,2008.9166666662786,5592
Ehtiopia,2008.9166666662786,0
Senegal,2008.9166666662786,186
Congo,2008.9166666662786,226
Burundi,2008.9166666662786,46
Central African Republic,2008.9166666662786,34
Cabo Verde,2008.9166666662786,0
Syrian Arab Republic,2008.9166666662786,0
Iran,2008.9166666662786,1777
Pakistan,2008.9166666662786,1808
State of Palestine,2008.9166666662786,333
Guinea,2008.9166666662786,646
Djibouti,2008.9166666662786,10
Afghanistan,2008.9166666662786,3928
Sudan,2008.9166666662786,414
South Sudan,2008.9166666662786,0
Zimbabwe,2008.9166666662786,1652
Somalia,2008.9166666662786,4339
Tanzania,2008.9166666662786,0
Uganda,2008.9166666662786,67
Zambia,2008.9166666662786,1
Tanzania,2008.9999999996091,0
Uganda,2008.9999999996091,63
Sudan,2008.9999999996091,356
South Sudan,2008.9999999996091,0
Somalia,2008.9999999996091,3319
Senegal,2008.9999999996091,205
Rwanda,2008.9999999996091,145
Nigeria,2008.9999999996091,2315
Niger,2008.9999999996091,50
Mozambique,2008.9999999996091,0
Mauritania,2008.9999999996091,256
Malawi,2008.9999999996091,51
Madagascar,2008.9999999996091,9
Lesotho,2008.9999999996091,0
Kenya,2008.9999999996091,69
Guinea,2008.9999999996091,721
Gambia,2008.9999999996091,392
Ehtiopia,2008.9999999996091,0
Djibouti,2008.9999999996091,11
Congo,2008.9999999996091,178
Burundi,2008.9999999996091,53
Central African Republic,2008.9999999996091,40
Cabo Verde,2008.9999999996091,1
Mali,2008.9999999996091,173
Liberia,2008.9999999996091,63
Zimbabwe,2008.9999999996091,2238
Syrian Arab Republic,2008.9999999996091,0
Iran,2008.9999999996091,1543
Pakistan,2008.9999999996091,1750
State of Palestine,2008.9999999996091,265
Zambia,2008.9999999996091,4
Iraq,2008.9999999996091,5181
Lebanon,2008.9999999996091,213
Afghanistan,2008.9999999996091,3882
Mauritania,2009.0833333329392,301
Uganda,2009.0833333329392,86
Sudan,2009.0833333329392,355
South Sudan,2009.0833333329392,0
Somalia,2009.0833333329392,3106
Senegal,2009.0833333329392,214
Rwanda,2009.0833333329392,169
Nigeria,2009.0833333329392,2142
Cabo Verde,2009.0833333329392,1
Central African Republic,2009.0833333329392,37
Burundi,2009.0833333329392,60
Congo,2009.0833333329392,209
Ehtiopia,2009.0833333329392,0
Gambia,2009.0833333329392,288
Guinea,2009.0833333329392,705
Kenya,2009.0833333329392,81
Lesotho,2009.0833333329392,0
Liberia,2009.0833333329392,61
Madagascar,2009.0833333329392,18
Malawi,2009.0833333329392,68
Mali,2009.0833333329392,170
Tanzania,2009.0833333329392,0
Djibouti,2009.0833333329392,5
Zimbabwe,2009.0833333329392,2934
Mozambique,2009.0833333329392,3
Niger,2009.0833333329392,44
Syrian Arab Republic,2009.0833333329392,0
Afghanistan,2009.0833333329392,3705
Iraq,2009.0833333329392,4648
Lebanon,2009.0833333329392,181
State of Palestine,2009.0833333329392,195
Pakistan,2009.0833333329392,1910
Iran,2009.0833333329392,1336
Zambia,2009.0833333329392,19
Mauritania,2009.1666666662688,360
Mali,2009.1666666662688,197
Malawi,2009.1666666662688,62
Cabo Verde,2009.1666666662688,0
Lesotho,2009.1666666662688,0
Kenya,2009.1666666662688,94
Guinea,2009.1666666662688,688
Gambia,2009.1666666662688,246
Ehtiopia,2009.1666666662688,0
Djibouti,2009.1666666662688,10
Congo,2009.1666666662688,199
Burundi,2009.1666666662688,54
Central African Republic,2009.1666666662688,29
Liberia,2009.1666666662688,62
Madagascar,2009.1666666662688,20
Mozambique,2009.1666666662688,3
Niger,2009.1666666662688,42
Zimbabwe,2009.1666666662688,2861
Zambia,2009.1666666662688,21
Tanzania,2009.1666666662688,0
Uganda,2009.1666666662688,78
Sudan,2009.1666666662688,363
South Sudan,2009.1666666662688,0
Somalia,2009.1666666662688,3614
Nigeria,2009.1666666662688,2493
Senegal,2009.1666666662688,211
Iran,2009.1666666662688,1295
Pakistan,2009.1666666662688,1917
State of Palestine,2009.1666666662688,121
Lebanon,2009.1666666662688,172
Iraq,2009.1666666662688,4299
Afghanistan,2009.1666666662688,3529
Syrian Arab Republic,2009.1666666662688,0
Rwanda,2009.1666666662688,125
Central African Republic,2009.2499999995994,26
Cabo Verde,2009.2499999995994,2
Burundi,2009.2499999995994,35
Uganda,2009.2499999995994,60
Djibouti,2009.2499999995994,10
Sudan,2009.2499999995994,353
South Sudan,2009.2499999995994,0
Somalia,2009.2499999995994,3801
Senegal,2009.2499999995994,202
Rwanda,2009.2499999995994,115
Nigeria,2009.2499999995994,2703
Niger,2009.2499999995994,44
Mozambique,2009.2499999995994,0
Tanzania,2009.2499999995994,0
Mauritania,2009.2499999995994,336
Malawi,2009.2499999995994,50
Madagascar,2009.2499999995994,29
Liberia,2009.2499999995994,72
Lesotho,2009.2499999995994,0
Kenya,2009.2499999995994,96
Guinea,2009.2499999995994,660
Gambia,2009.2499999995994,229
Ehtiopia,2009.2499999995994,0
Mali,2009.2499999995994,304
Congo,2009.2499999995994,162
Zambia,2009.2499999995994,11
Syrian Arab Republic,2009.2499999995994,0
Afghanistan,2009.2499999995994,3712
Iraq,2009.2499999995994,3547
Lebanon,2009.2499999995994,157
State of Palestine,2009.2499999995994,122
Pakistan,2009.2499999995994,1857
Iran,2009.2499999995994,1162
Zimbabwe,2009.2499999995994,1671
Lesotho,2009.3333333329288,1
Liberia,2009.3333333329288,83
Madagascar,2009.3333333329288,46
Malawi,2009.3333333329288,57
Mali,2009.3333333329288,261
Mauritania,2009.3333333329288,316
Mozambique,2009.3333333329288,3
Niger,2009.3333333329288,48
South Sudan,2009.3333333329288,0
Rwanda,2009.3333333329288,115
Somalia,2009.3333333329288,3706
Kenya,2009.3333333329288,103
Sudan,2009.3333333329288,338
Uganda,2009.3333333329288,72
Tanzania,2009.3333333329288,0
Zambia,2009.3333333329288,5
Zimbabwe,2009.3333333329288,978
Nigeria,2009.3333333329288,2378
Guinea,2009.3333333329288,653
Senegal,2009.3333333329288,183
Ehtiopia,2009.3333333329288,0
Gambia,2009.3333333329288,244
Afghanistan,2009.3333333329288,4065
Iraq,2009.3333333329288,3266
Lebanon,2009.3333333329288,148
State of Palestine,2009.3333333329288,144
Pakistan,2009.3333333329288,1915
Syrian Arab Republic,2009.3333333329288,0
Iran,2009.3333333329288,1139
Congo,2009.3333333329288,162
Djibouti,2009.3333333329288,5
Cabo Verde,2009.3333333329288,2
Central African Republic,2009.3333333329288,23
Burundi,2009.3333333329288,42
Mali,2009.4166666662595,177
Mauritania,2009.4166666662595,321
Mozambique,2009.4166666662595,3
Niger,2009.4166666662595,38
Nigeria,2009.4166666662595,2051
Rwanda,2009.4166666662595,103
Uganda,2009.4166666662595,79
Tanzania,2009.4166666662595,0
Zimbabwe,2009.4166666662595,771
Malawi,2009.4166666662595,48
Somalia,2009.4166666662595,3641
South Sudan,2009.4166666662595,0
Sudan,2009.4166666662595,383
Zambia,2009.4166666662595,7
Senegal,2009.4166666662595,170
Madagascar,2009.4166666662595,48
Gambia,2009.4166666662595,221
Lesotho,2009.4166666662595,2
Iran,2009.4166666662595,1482
Pakistan,2009.4166666662595,1704
State of Palestine,2009.4166666662595,124
Lebanon,2009.4166666662595,155
Iraq,2009.4166666662595,3530
Liberia,2009.4166666662595,81
Syrian Arab Republic,2009.4166666662595,0
Afghanistan,2009.4166666662595,4134
Central African Republic,2009.4166666662595,20
Burundi,2009.4166666662595,63
Congo,2009.4166666662595,183
Djibouti,2009.4166666662595,11
Ehtiopia,2009.4166666662595,0
Guinea,2009.4166666662595,690
Kenya,2009.4166666662595,121
Cabo Verde,2009.4166666662595,0
Djibouti,2009.4999999995891,20
Cabo Verde,2009.4999999995891,1
Central African Republic,2009.4999999995891,31
Burundi,2009.4999999995891,70
Congo,2009.4999999995891,165
Ehtiopia,2009.4999999995891,0
Niger,2009.4999999995891,29
Guinea,2009.4999999995891,663
Syrian Arab Republic,2009.4999999995891,0
Iraq,2009.4999999995891,3498
Lebanon,2009.4999999995891,152
State of Palestine,2009.4999999995891,127
Pakistan,2009.4999999995891,1295
Iran,2009.4999999995891,1818
Gambia,2009.4999999995891,171
Zimbabwe,2009.4999999995891,569
Zambia,2009.4999999995891,14
Tanzania,2009.4999999995891,0
Uganda,2009.4999999995891,85
Sudan,2009.4999999995891,436
Afghanistan,2009.4999999995891,4335
Somalia,2009.4999999995891,3737
South Sudan,2009.4999999995891,0
Mali,2009.4999999995891,179
Malawi,2009.4999999995891,31
Mauritania,2009.4999999995891,268
Liberia,2009.4999999995891,69
Madagascar,2009.4999999995891,26
Kenya,2009.4999999995891,96
Mozambique,2009.4999999995891,1
Nigeria,2009.4999999995891,1749
Rwanda,2009.4999999995891,86
Senegal,2009.4999999995891,134
Lesotho,2009.4999999995891,1
Uganda,2009.5833333329197,82
Tanzania,2009.5833333329197,0
Zambia,2009.5833333329197,7
Zimbabwe,2009.5833333329197,494
Iran,2009.5833333329197,2098
Afghanistan,2009.5833333329197,4583
State of Palestine,2009.5833333329197,177
Lebanon,2009.5833333329197,166
Iraq,2009.5833333329197,3509
Sudan,2009.5833333329197,393
Syrian Arab Republic,2009.5833333329197,0
Pakistan,2009.5833333329197,1476
South Sudan,2009.5833333329197,0
Rwanda,2009.5833333329197,106
Senegal,2009.5833333329197,119
Cabo Verde,2009.5833333329197,1
Central African Republic,2009.5833333329197,35
Burundi,2009.5833333329197,81
Congo,2009.5833333329197,161
Djibouti,2009.5833333329197,22
Ehtiopia,2009.5833333329197,0
Gambia,2009.5833333329197,189
Guinea,2009.5833333329197,627
Kenya,2009.5833333329197,110
Lesotho,2009.5833333329197,0
Liberia,2009.5833333329197,64
Malawi,2009.5833333329197,46
Mali,2009.5833333329197,141
Mauritania,2009.5833333329197,219
Mozambique,2009.5833333329197,6
Niger,2009.5833333329197,36
Nigeria,2009.5833333329197,1608
Somalia,2009.5833333329197,3738
Madagascar,2009.5833333329197,37
Guinea,2009.6666666662493,673
Central African Republic,2009.6666666662493,19
Somalia,2009.6666666662493,3828
South Sudan,2009.6666666662493,0
Sudan,2009.6666666662493,386
Uganda,2009.6666666662493,74
Tanzania,2009.6666666662493,0
Zambia,2009.6666666662493,5
Senegal,2009.6666666662493,134
Zimbabwe,2009.6666666662493,606
Cabo Verde,2009.6666666662493,0
Iran,2009.6666666662493,2211
Pakistan,2009.6666666662493,1640
State of Palestine,2009.6666666662493,270
Lebanon,2009.6666666662493,184
Iraq,2009.6666666662493,3829
Afghanistan,2009.6666666662493,4868
Rwanda,2009.6666666662493,134
Syrian Arab Republic,2009.6666666662493,0
Niger,2009.6666666662493,40
Gambia,2009.6666666662493,220
Ehtiopia,2009.6666666662493,0
Djibouti,2009.6666666662493,17
Nigeria,2009.6666666662493,1629
Burundi,2009.6666666662493,78
Lesotho,2009.6666666662493,0
Congo,2009.6666666662493,197
Madagascar,2009.6666666662493,42
Malawi,2009.6666666662493,41
Mali,2009.6666666662493,123
Mauritania,2009.6666666662493,231
Mozambique,2009.6666666662493,5
Liberia,2009.6666666662493,60
Kenya,2009.6666666662493,131
Uganda,2009.74999999958,94
Tanzania,2009.74999999958,0
Zambia,2009.74999999958,8
Zimbabwe,2009.74999999958,629
Syrian Arab Republic,2009.74999999958,0
Pakistan,2009.74999999958,1465
State of Palestine,2009.74999999958,355
Lebanon,2009.74999999958,160
Iraq,2009.74999999958,3789
Afghanistan,2009.74999999958,4865
Sudan,2009.74999999958,445
Iran,2009.74999999958,2084
South Sudan,2009.74999999958,0
Somalia,2009.74999999958,3847
Senegal,2009.74999999958,151
Lesotho,2009.74999999958,1
Liberia,2009.74999999958,50
Madagascar,2009.74999999958,19
Gambia,2009.74999999958,230
Ehtiopia,2009.74999999958,0
Malawi,2009.74999999958,29
Djibouti,2009.74999999958,8
Congo,2009.74999999958,193
Burundi,2009.74999999958,57
Central African Republic,2009.74999999958,29
Cabo Verde,2009.74999999958,4
Mali,2009.74999999958,150
Mauritania,2009.74999999958,241
Mozambique,2009.74999999958,0
Niger,2009.74999999958,41
Nigeria,2009.74999999958,1772
Rwanda,2009.74999999958,131
Kenya,2009.74999999958,95
Guinea,2009.74999999958,872
Syrian Arab Republic,2009.8333333329094,0
Afghanistan,2009.8333333329094,4499
Iraq,2009.8333333329094,3186
Lebanon,2009.8333333329094,182
State of Palestine,2009.8333333329094,281
Pakistan,2009.8333333329094,1371
Iran,2009.8333333329094,1952
Zambia,2009.8333333329094,6
Tanzania,2009.8333333329094,0
Zimbabwe,2009.8333333329094,475
Sudan,2009.8333333329094,399
Uganda,2009.8333333329094,101
Nigeria,2009.8333333329094,1745
Niger,2009.8333333329094,50
Mozambique,2009.8333333329094,1
Mauritania,2009.8333333329094,210
Mali,2009.8333333329094,175
Malawi,2009.8333333329094,35
Madagascar,2009.8333333329094,16
Liberia,2009.8333333329094,50
Lesotho,2009.8333333329094,1
Kenya,2009.8333333329094,90
Guinea,2009.8333333329094,1042
Gambia,2009.8333333329094,202
Ehtiopia,2009.8333333329094,0
Djibouti,2009.8333333329094,7
Congo,2009.8333333329094,173
Burundi,2009.8333333329094,41
Central African Republic,2009.8333333329094,28
Cabo Verde,2009.8333333329094,4
Senegal,2009.8333333329094,154
Somalia,2009.8333333329094,3460
Rwanda,2009.8333333329094,152
South Sudan,2009.8333333329094,0
Somalia,2009.91666666624,2889
Senegal,2009.91666666624,139
Djibouti,2009.91666666624,6
Congo,2009.91666666624,158
Burundi,2009.91666666624,55
Central African Republic,2009.91666666624,18
Cabo Verde,2009.91666666624,0
Syrian Arab Republic,2009.91666666624,0
Afghanistan,2009.91666666624,4291
Iraq,2009.91666666624,3096
Lebanon,2009.91666666624,213
State of Palestine,2009.91666666624,244
Pakistan,2009.91666666624,1144
Iran,2009.91666666624,1867
Gambia,2009.91666666624,195
Guinea,2009.91666666624,980
Ehtiopia,2009.91666666624,0
Lesotho,2009.91666666624,0
South Sudan,2009.91666666624,0
Sudan,2009.91666666624,338
Uganda,2009.91666666624,89
Tanzania,2009.91666666624,0
Zambia,2009.91666666624,6
Kenya,2009.91666666624,124
Rwanda,2009.91666666624,229
Nigeria,2009.91666666624,1495
Zimbabwe,2009.91666666624,421
Niger,2009.91666666624,47
Mozambique,2009.91666666624,2
Mauritania,2009.91666666624,178
Mali,2009.91666666624,143
Malawi,2009.91666666624,32
Madagascar,2009.91666666624,67
Liberia,2009.91666666624,55
Syrian Arab Republic,2009.9999999995694,0
Afghanistan,2009.9999999995694,4057
Iraq,2009.9999999995694,3182
Lebanon,2009.9999999995694,162
State of Palestine,2009.9999999995694,242
Pakistan,2009.9999999995694,1034
Iran,2009.9999999995694,1810
Uganda,2009.9999999995694,85
Mauritania,2009.9999999995694,203
Zimbabwe,2009.9999999995694,432
Zambia,2009.9999999995694,3
Tanzania,2009.9999999995694,0
Sudan,2009.9999999995694,387
South Sudan,2009.9999999995694,0
Senegal,2009.9999999995694,150
Rwanda,2009.9999999995694,300
Nigeria,2009.9999999995694,1398
Niger,2009.9999999995694,40
Mozambique,2009.9999999995694,3
Mali,2009.9999999995694,139
Malawi,2009.9999999995694,32
Somalia,2009.9999999995694,2432
Liberia,2009.9999999995694,60
Madagascar,2009.9999999995694,298
Cabo Verde,2009.9999999995694,0
Central African Republic,2009.9999999995694,27
Congo,2009.9999999995694,168
Djibouti,2009.9999999995694,10
Burundi,2009.9999999995694,60
Ehtiopia,2009.9999999995694,0
Gambia,2009.9999999995694,204
Guinea,2009.9999999995694,895
Kenya,2009.9999999995694,118
Lesotho,2009.9999999995694,0
Syrian Arab Republic,2010.0833333329,0
State of Palestine,2010.0833333329,219
Lebanon,2010.0833333329,147
Iraq,2010.0833333329,2818
Afghanistan,2010.0833333329,3680
Pakistan,2010.0833333329,1224
Guinea,2010.0833333329,890
Central African Republic,2010.0833333329,30
Ehtiopia,2010.0833333329,0
Djibouti,2010.0833333329,23
Congo,2010.0833333329,189
Burundi,2010.0833333329,35
Cabo Verde,2010.0833333329,2
Iran,2010.0833333329,1806
Gambia,2010.0833333329,229
Kenya,2010.0833333329,94
Lesotho,2010.0833333329,0
Sudan,2010.0833333329,415
Zimbabwe,2010.0833333329,454
Zambia,2010.0833333329,1
Tanzania,2010.0833333329,0
Uganda,2010.0833333329,93
South Sudan,2010.0833333329,0
Somalia,2010.0833333329,2693
Rwanda,2010.0833333329,288
Senegal,2010.0833333329,204
Niger,2010.0833333329,42
Mozambique,2010.0833333329,2
Mauritania,2010.0833333329,237
Mali,2010.0833333329,171
Malawi,2010.0833333329,37
Madagascar,2010.0833333329,306
Liberia,2010.0833333329,56
Nigeria,2010.0833333329,1531
Ehtiopia,2010.1666666662302,0
Guinea,2010.1666666662302,769
Gambia,2010.1666666662302,222
Djibouti,2010.1666666662302,17
Zambia,2010.1666666662302,1
Burundi,2010.1666666662302,30
Central African Republic,2010.1666666662302,27
Cabo Verde,2010.1666666662302,2
Kenya,2010.1666666662302,84
Congo,2010.1666666662302,187
Lesotho,2010.1666666662302,2
Liberia,2010.1666666662302,66
Madagascar,2010.1666666662302,98
Zimbabwe,2010.1666666662302,501
Uganda,2010.1666666662302,89
Iran,2010.1666666662302,1742
Pakistan,2010.1666666662302,1283
State of Palestine,2010.1666666662302,236
Lebanon,2010.1666666662302,147
Tanzania,2010.1666666662302,0
Afghanistan,2010.1666666662302,3366
Syrian Arab Republic,2010.1666666662302,0
Sudan,2010.1666666662302,378
Iraq,2010.1666666662302,2588
Somalia,2010.1666666662302,2734
Malawi,2010.1666666662302,61
South Sudan,2010.1666666662302,0
Mauritania,2010.1666666662302,211
Mozambique,2010.1666666662302,0
Mali,2010.1666666662302,196
Nigeria,2010.1666666662302,1515
Rwanda,2010.1666666662302,220
Senegal,2010.1666666662302,221
Niger,2010.1666666662302,43
Syrian Arab Republic,2010.2499999995603,0
Iraq,2010.2499999995603,2519
Lebanon,2010.2499999995603,132
State of Palestine,2010.2499999995603,231
Iran,2010.2499999995603,1611
Pakistan,2010.2499999995603,1209
Afghanistan,2010.2499999995603,3042
Central African Republic,2010.2499999995603,21
Sudan,2010.2499999995603,368
Kenya,2010.2499999995603,94
Lesotho,2010.2499999995603,2
Liberia,2010.2499999995603,66
Madagascar,2010.2499999995603,58
Malawi,2010.2499999995603,66
Mali,2010.2499999995603,223
Mauritania,2010.2499999995603,178
Guinea,2010.2499999995603,666
Mozambique,2010.2499999995603,1
Nigeria,2010.2499999995603,1399
Rwanda,2010.2499999995603,207
Tanzania,2010.2499999995603,0
Somalia,2010.2499999995603,2247
South Sudan,2010.2499999995603,0
Zimbabwe,2010.2499999995603,482
Zambia,2010.2499999995603,2
Niger,2010.2499999995603,39
Gambia,2010.2499999995603,201
Senegal,2010.2499999995603,214
Djibouti,2010.2499999995603,7
Ehtiopia,2010.2499999995603,0
Cabo Verde,2010.2499999995603,0
Uganda,2010.2499999995603,86
Congo,2010.2499999995603,173
Burundi,2010.2499999995603,48
Niger,2010.3333333328897,35
Mozambique,2010.3333333328897,1
Mauritania,2010.3333333328897,199
Mali,2010.3333333328897,189
Malawi,2010.3333333328897,50
Madagascar,2010.3333333328897,48
Liberia,2010.3333333328897,63
Lesotho,2010.3333333328897,0
Syrian Arab Republic,2010.3333333328897,0
Gambia,2010.3333333328897,215
Ehtiopia,2010.3333333328897,0
Djibouti,2010.3333333328897,5
Congo,2010.3333333328897,145
Burundi,2010.3333333328897,60
Central African Republic,2010.3333333328897,16
Cabo Verde,2010.3333333328897,0
Guinea,2010.3333333328897,705
Kenya,2010.3333333328897,125
Nigeria,2010.3333333328897,1383
Somalia,2010.3333333328897,2332
Afghanistan,2010.3333333328897,3185
Iraq,2010.3333333328897,2705
Lebanon,2010.3333333328897,132
State of Palestine,2010.3333333328897,297
Pakistan,2010.3333333328897,1487
Iran,2010.3333333328897,1728
Rwanda,2010.3333333328897,224
Senegal,2010.3333333328897,221
Zimbabwe,2010.3333333328897,372
Zambia,2010.3333333328897,7
Tanzania,2010.3333333328897,0
Uganda,2010.3333333328897,104
Sudan,2010.3333333328897,365
South Sudan,2010.3333333328897,0
Iraq,2010.4166666662202,2848
State of Palestine,2010.4166666662202,258
Syrian Arab Republic,2010.4166666662202,0
Pakistan,2010.4166666662202,1659
Iran,2010.4166666662202,1889
Lebanon,2010.4166666662202,114
Afghanistan,2010.4166666662202,3665
Congo,2010.4166666662202,140
Cabo Verde,2010.4166666662202,0
Rwanda,2010.4166666662202,193
Nigeria,2010.4166666662202,1317
Niger,2010.4166666662202,45
Mozambique,2010.4166666662202,1
Mauritania,2010.4166666662202,220
Mali,2010.4166666662202,172
Malawi,2010.4166666662202,53
Madagascar,2010.4166666662202,49
Liberia,2010.4166666662202,66
Lesotho,2010.4166666662202,0
Kenya,2010.4166666662202,127
Guinea,2010.4166666662202,717
Burundi,2010.4166666662202,52
Ehtiopia,2010.4166666662202,0
Djibouti,2010.4166666662202,8
Senegal,2010.4166666662202,256
Somalia,2010.4166666662202,2774
Gambia,2010.4166666662202,210
Sudan,2010.4166666662202,409
Central African Republic,2010.4166666662202,15
Zimbabwe,2010.4166666662202,286
Zambia,2010.4166666662202,12
South Sudan,2010.4166666662202,0
Uganda,2010.4166666662202,118
Tanzania,2010.4166666662202,0
Malawi,2010.4999999995505,54
Zambia,2010.4999999995505,15
Tanzania,2010.4999999995505,0
Uganda,2010.4999999995505,126
Sudan,2010.4999999995505,443
South Sudan,2010.4999999995505,0
Somalia,2010.4999999995505,3401
Rwanda,2010.4999999995505,215
Zimbabwe,2010.4999999995505,297
Niger,2010.4999999995505,40
Mozambique,2010.4999999995505,1
Mauritania,2010.4999999995505,208
Mali,2010.4999999995505,162
Senegal,2010.4999999995505,235
Nigeria,2010.4999999995505,1285
Iran,2010.4999999995505,2239
State of Palestine,2010.4999999995505,217
Liberia,2010.4999999995505,59
Cabo Verde,2010.4999999995505,1
Central African Republic,2010.4999999995505,15
Burundi,2010.4999999995505,45
Congo,2010.4999999995505,184
Djibouti,2010.4999999995505,8
Ehtiopia,2010.4999999995505,0
Gambia,2010.4999999995505,223
Guinea,2010.4999999995505,732
Kenya,2010.4999999995505,117
Pakistan,2010.4999999995505,1530
Lesotho,2010.4999999995505,0
Afghanistan,2010.4999999995505,4083
Iraq,2010.4999999995505,3241
Lebanon,2010.4999999995505,111
Syrian Arab Republic,2010.4999999995505,0
Madagascar,2010.4999999995505,80
Iran,2010.5833333328806,2670
Pakistan,2010.5833333328806,1870
State of Palestine,2010.5833333328806,292
Lebanon,2010.5833333328806,128
Iraq,2010.5833333328806,3616
Afghanistan,2010.5833333328806,4167
Syrian Arab Republic,2010.5833333328806,0
Somalia,2010.5833333328806,3302
Djibouti,2010.5833333328806,7
Guinea,2010.5833333328806,814
Congo,2010.5833333328806,192
Burundi,2010.5833333328806,50
Central African Republic,2010.5833333328806,12
Cabo Verde,2010.5833333328806,4
Kenya,2010.5833333328806,118
Lesotho,2010.5833333328806,0
Liberia,2010.5833333328806,64
Madagascar,2010.5833333328806,151
Malawi,2010.5833333328806,62
Mali,2010.5833333328806,138
Ehtiopia,2010.5833333328806,0
Mauritania,2010.5833333328806,186
Niger,2010.5833333328806,24
Nigeria,2010.5833333328806,1320
Rwanda,2010.5833333328806,264
Senegal,2010.5833333328806,164
South Sudan,2010.5833333328806,0
Sudan,2010.5833333328806,446
Uganda,2010.5833333328806,108
Tanzania,2010.5833333328806,0
Zambia,2010.5833333328806,11
Zimbabwe,2010.5833333328806,293
Mozambique,2010.5833333328806,2
Gambia,2010.5833333328806,213
Gambia,2010.6666666662106,225
Iran,2010.6666666662106,2783
Guinea,2010.6666666662106,860
Zimbabwe,2010.6666666662106,298
Zambia,2010.6666666662106,4
Tanzania,2010.6666666662106,0
Uganda,2010.6666666662106,97
Sudan,2010.6666666662106,445
South Sudan,2010.6666666662106,0
Somalia,2010.6666666662106,2779
Senegal,2010.6666666662106,215
Ehtiopia,2010.6666666662106,0
Rwanda,2010.6666666662106,273
Niger,2010.6666666662106,30
Mozambique,2010.6666666662106,3
Mauritania,2010.6666666662106,205
Mali,2010.6666666662106,160
Malawi,2010.6666666662106,64
Madagascar,2010.6666666662106,237
Lesotho,2010.6666666662106,0
Kenya,2010.6666666662106,107
Nigeria,2010.6666666662106,1475
Djibouti,2010.6666666662106,13
Liberia,2010.6666666662106,68
Burundi,2010.6666666662106,69
Congo,2010.6666666662106,186
State of Palestine,2010.6666666662106,307
Lebanon,2010.6666666662106,154
Iraq,2010.6666666662106,3487
Pakistan,2010.6666666662106,2156
Syrian Arab Republic,2010.6666666662106,0
Cabo Verde,2010.6666666662106,4
Central African Republic,2010.6666666662106,15
Afghanistan,2010.6666666662106,4010
Lesotho,2010.7499999995405,0
Niger,2010.7499999995405,48
Liberia,2010.7499999995405,67
Madagascar,2010.7499999995405,240
Malawi,2010.7499999995405,41
Mali,2010.7499999995405,152
Mauritania,2010.7499999995405,213
Mozambique,2010.7499999995405,2
Nigeria,2010.7499999995405,1573
Sudan,2010.7499999995405,421
Senegal,2010.7499999995405,255
Somalia,2010.7499999995405,2619
South Sudan,2010.7499999995405,0
Uganda,2010.7499999995405,133
Tanzania,2010.7499999995405,0
Zambia,2010.7499999995405,4
Zimbabwe,2010.7499999995405,300
Syrian Arab Republic,2010.7499999995405,0
Rwanda,2010.7499999995405,277
Guinea,2010.7499999995405,920
Kenya,2010.7499999995405,87
Ehtiopia,2010.7499999995405,0
Gambia,2010.7499999995405,277
Iran,2010.7499999995405,2626
State of Palestine,2010.7499999995405,276
Lebanon,2010.7499999995405,175
Iraq,2010.7499999995405,3531
Pakistan,2010.7499999995405,2032
Cabo Verde,2010.7499999995405,1
Central African Republic,2010.7499999995405,13
Burundi,2010.7499999995405,77
Congo,2010.7499999995405,188
Djibouti,2010.7499999995405,8
