,Unnamed: 0,Unnamed: 0.1,adm0_name,adm1_name,mkt_name,cm_name,cur_name,pt_name,um_id,um_name,mp_month,mp_year,mp_price,Year
68468,68468,137429,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2007,7.375,2007.166666666667
68469,68469,137430,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2007,7.375,2007.25
68470,68470,137431,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2007,7.375,2007.333333333333
68471,68471,137432,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2007,7.375,2007.416666666667
68472,68472,137433,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2007,7.0,2007.5
68473,68473,137434,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2007,7.0,2007.583333333333
68474,68474,137435,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2007,6.5,2007.666666666667
68475,68475,137436,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2007,7.0,2007.75
68476,68476,137437,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2007,7.0,2007.833333333333
68477,68477,137438,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2007,7.0,2007.916666666667
68478,68478,137439,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2008,7.0,2008.0
68479,68479,137440,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2008,7.0,2008.083333333333
68480,68480,137441,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2008,7.0,2008.166666666667
68481,68481,137442,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2008,7.0,2008.25
68482,68482,137443,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2008,7.0,2008.333333333333
68483,68483,137444,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2008,7.0,2008.416666666667
68484,68484,137445,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2008,9.0,2008.5
68485,68485,137446,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2008,9.0,2008.583333333333
68486,68486,137447,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2008,9.0,2008.666666666667
68487,68487,137448,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2008,9.0,2008.75
68488,68488,137449,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2008,9.5,2008.833333333333
68489,68489,137450,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2008,9.5,2008.916666666667
68490,68490,137451,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2009,10.0,2009.0
68491,68491,137452,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2009,10.0,2009.083333333333
68492,68492,137453,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2009,9.5,2009.166666666667
68493,68493,137454,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2009,9.5,2009.25
68494,68494,137455,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2009,8.5,2009.333333333333
68495,68495,137456,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2009,8.0,2009.416666666667
68496,68496,137457,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2009,8.5,2009.5
68497,68497,137458,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2009,8.0,2009.583333333333
68498,68498,137459,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2009,7.0,2009.666666666667
68499,68499,137460,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2009,10.0,2009.75
68500,68500,137461,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2009,8.0,2009.833333333333
68501,68501,137462,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2009,8.0,2009.916666666667
68502,68502,137463,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2010,8.0,2010.0
68503,68503,137464,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2010,7.5,2010.083333333333
68504,68504,137465,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2010,8.0,2010.166666666667
68505,68505,137466,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2010,7.5,2010.25
68506,68506,137467,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2010,7.5,2010.333333333333
68507,68507,137468,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2010,7.5,2010.416666666667
68508,68508,137469,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2010,10.0,2010.5
68509,68509,137470,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2010,7.5,2010.583333333333
68510,68510,137471,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2010,7.5,2010.666666666667
68511,68511,137472,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2010,8.0,2010.75
68512,68512,137473,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2010,8.0,2010.833333333333
68513,68513,137474,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2010,8.0,2010.916666666667
68514,68514,137475,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2011,8.0,2011.0
68515,68515,137476,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2011,8.5,2011.083333333333
68516,68516,137477,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2011,8.5,2011.166666666667
68517,68517,137478,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2011,9.0,2011.25
68518,68518,137479,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2011,9.0,2011.333333333333
68519,68519,137480,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2011,9.0,2011.416666666667
68520,68520,137481,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2011,9.0,2011.5
68521,68521,137482,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2011,8.0,2011.583333333333
68522,68522,137483,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2011,9.0,2011.666666666667
68523,68523,137484,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2011,10.0,2011.75
68524,68524,137485,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2011,10.0,2011.833333333333
68525,68525,137486,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2012,10.0,2012.083333333333
68526,68526,137487,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2012,10.0,2012.166666666667
68527,68527,137488,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2012,9.0,2012.25
68528,68528,137489,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2012,9.0,2012.333333333333
68529,68529,137490,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2012,10.0,2012.416666666667
68530,68530,137491,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2012,10.0,2012.5
68531,68531,137492,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2012,10.53,2012.583333333333
68532,68532,137493,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2012,11.11,2012.666666666667
68533,68533,137494,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2012,11.11,2012.75
68534,68534,137495,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2012,10.53,2012.833333333333
68535,68535,137496,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2013,10.0,2013.083333333333
68536,68536,137497,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2013,10.0,2013.166666666667
68537,68537,137498,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2013,10.5263,2013.25
68538,68538,137499,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2015,14.0,2015.75
68539,68539,137500,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2015,12.5,2015.833333333333
68540,68540,137501,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2016,12.0,2016.0
68541,68541,137502,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2016,14.0,2016.166666666667
68542,68542,137503,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2016,12.0,2016.25
68543,68543,137504,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2016,12.0,2016.333333333333
68544,68544,137505,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2016,13.0,2016.416666666667
68545,68545,137506,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2016,14.0,2016.5
68546,68546,137507,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2016,12.0,2016.666666666667
68547,68547,137508,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2016,12.0,2016.833333333333
68548,68548,137509,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2016,12.0,2016.916666666667
68549,68549,137510,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2017,12.5,2017.0
68550,68550,137511,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2017,14.0,2017.083333333333
68551,68551,137512,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2017,13.0,2017.166666666667
68552,68552,137513,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2017,13.5,2017.25
68553,68553,137514,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2017,12.0,2017.333333333333
68554,68554,137515,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2017,13.5,2017.416666666667
68555,68555,137516,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2017,14.0,2017.5
68556,68556,137517,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2017,14.0,2017.583333333333
68557,68557,137518,Gambia,Lower River,Soma,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2017,13.5,2017.666666666667
69245,69245,138206,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2006,6.4286,2006.0
69246,69246,138207,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2006,6.4286,2006.083333333333
69247,69247,138208,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2006,6.4286,2006.166666666667
69248,69248,138209,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2006,6.4286,2006.25
69249,69249,138210,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2006,6.4286,2006.333333333333
69250,69250,138211,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2006,6.4286,2006.416666666667
69251,69251,138212,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2006,6.4286,2006.5
69252,69252,138213,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2006,6.4286,2006.583333333333
69253,69253,138214,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2006,6.4286,2006.666666666667
69254,69254,138215,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2006,6.4286,2006.75
69255,69255,138216,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2006,6.4286,2006.833333333333
69256,69256,138217,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2006,6.4286,2006.916666666667
69257,69257,138218,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2007,6.4286,2007.083333333333
69258,69258,138219,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2007,7.375,2007.166666666667
69259,69259,138220,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2007,7.375,2007.25
69260,69260,138221,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2007,7.375,2007.333333333333
69261,69261,138222,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2007,7.375,2007.416666666667
69262,69262,138223,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2007,7.0,2007.5
69263,69263,138224,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2007,7.0,2007.583333333333
69264,69264,138225,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2007,7.0,2007.666666666667
69265,69265,138226,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2007,6.5,2007.75
69266,69266,138227,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2007,6.5,2007.833333333333
69267,69267,138228,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2007,6.5,2007.916666666667
69268,69268,138229,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2008,6.5,2008.0
69269,69269,138230,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2008,7.0,2008.083333333333
69270,69270,138231,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2008,7.0,2008.166666666667
69271,69271,138232,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2008,7.0,2008.25
69272,69272,138233,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2008,7.0,2008.333333333333
69273,69273,138234,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2008,7.0,2008.416666666667
69274,69274,138235,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2008,9.0,2008.5
69275,69275,138236,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2008,9.0,2008.583333333333
69276,69276,138237,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2008,9.0,2008.666666666667
69277,69277,138238,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2008,9.0,2008.75
69278,69278,138239,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2008,9.0,2008.833333333333
69279,69279,138240,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2008,9.5,2008.916666666667
69280,69280,138241,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2009,10.0,2009.0
69281,69281,138242,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2009,10.0,2009.083333333333
69282,69282,138243,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2009,9.0,2009.166666666667
69283,69283,138244,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2009,9.0,2009.25
69284,69284,138245,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2009,9.0,2009.333333333333
69285,69285,138246,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2009,8.0,2009.416666666667
69286,69286,138247,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2009,9.0,2009.5
69287,69287,138248,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2009,9.0,2009.583333333333
69288,69288,138249,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2009,7.5,2009.666666666667
69289,69289,138250,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2009,7.5,2009.75
69290,69290,138251,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2009,7.5,2009.833333333333
69291,69291,138252,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2009,7.5,2009.916666666667
69292,69292,138253,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2010,7.0,2010.0
69293,69293,138254,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2010,7.5,2010.083333333333
69294,69294,138255,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2010,8.0,2010.166666666667
69295,69295,138256,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2010,8.5,2010.25
69296,69296,138257,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2010,8.5,2010.333333333333
69297,69297,138258,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2010,7.0,2010.416666666667
69298,69298,138259,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2010,8.0,2010.5
69299,69299,138260,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2010,8.0,2010.583333333333
69300,69300,138261,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2010,8.0,2010.666666666667
69301,69301,138262,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2010,8.0,2010.75
69302,69302,138263,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2010,8.0,2010.833333333333
69303,69303,138264,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2010,8.0,2010.916666666667
69304,69304,138265,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2011,8.0,2011.0
69305,69305,138266,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2011,8.5,2011.083333333333
69306,69306,138267,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2011,8.5,2011.166666666667
69307,69307,138268,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2011,9.0,2011.25
69308,69308,138269,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2011,9.0,2011.333333333333
69309,69309,138270,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2011,9.0,2011.416666666667
69310,69310,138271,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2011,9.0,2011.5
69311,69311,138272,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2011,8.5,2011.583333333333
69312,69312,138273,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2011,9.0,2011.666666666667
69313,69313,138274,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2011,10.0,2011.75
69314,69314,138275,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2011,8.18,2011.833333333333
69315,69315,138276,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2012,9.5,2012.083333333333
69316,69316,138277,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2012,10.0,2012.166666666667
69317,69317,138278,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2012,9.0,2012.25
69318,69318,138279,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2012,10.0,2012.416666666667
69319,69319,138280,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2012,10.0,2012.5
69320,69320,138281,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2012,10.0,2012.583333333333
69321,69321,138282,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2012,10.53,2012.666666666667
69322,69322,138283,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2012,10.0,2012.75
69323,69323,138284,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2012,10.0,2012.833333333333
69324,69324,138285,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2013,10.0,2013.083333333333
69325,69325,138286,Gambia,Central River,Wellingara,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2013,10.0,2013.166666666667
69830,69830,138791,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2006,6.25,2006.0
69831,69831,138792,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2006,6.25,2006.083333333333
69832,69832,138793,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2006,6.25,2006.166666666667
69833,69833,138794,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2006,6.25,2006.25
69834,69834,138795,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2006,6.25,2006.333333333333
69835,69835,138796,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2006,6.25,2006.416666666667
69836,69836,138797,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2006,6.25,2006.5
69837,69837,138798,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2006,6.25,2006.583333333333
69838,69838,138799,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2006,6.25,2006.666666666667
69839,69839,138800,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2006,6.25,2006.75
69840,69840,138801,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2006,6.25,2006.833333333333
69841,69841,138802,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2006,6.25,2006.916666666667
69842,69842,138803,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2007,6.25,2007.083333333333
69843,69843,138804,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2007,7.375,2007.166666666667
69844,69844,138805,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2007,7.375,2007.25
69845,69845,138806,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2007,7.375,2007.333333333333
69846,69846,138807,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2007,7.375,2007.416666666667
69847,69847,138808,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2007,7.0,2007.5
69848,69848,138809,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2007,7.0,2007.583333333333
69849,69849,138810,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2007,7.0,2007.666666666667
69850,69850,138811,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2007,7.0,2007.75
69851,69851,138812,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2007,7.0,2007.833333333333
69852,69852,138813,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2007,7.0,2007.916666666667
69853,69853,138814,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2008,7.0,2008.0
69854,69854,138815,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2008,7.0,2008.083333333333
69855,69855,138816,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2008,7.0,2008.166666666667
69856,69856,138817,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2008,7.0,2008.25
69857,69857,138818,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2008,7.0,2008.333333333333
69858,69858,138819,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2008,7.5,2008.416666666667
69859,69859,138820,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2008,8.75,2008.5
69860,69860,138821,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2008,9.0,2008.583333333333
69861,69861,138822,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2008,9.0,2008.666666666667
69862,69862,138823,Gambia,Central River,BrikamaBa,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2008,9.5,2008.75
